freq;unit;sex;age;reason;geo\TIME_PERIOD,2005 ,2006 ,2007 ,2008 ,2009 ,2010 ,2011 ,2012 ,2013 ,2014 ,2015 ,2016 ,2017 ,2018 ,2019 
A;PC_SAL;M;Y15-74;STAGE;HR,: ,: u,0.5 u,0.5 u,0.5 u,0.3 u,0.3 u,0.2 u,0.2 u,0.3 bu,0.6 u,1.0 u,0.6 u,0.8 u,0.6 u
A;PC_SAL;M;Y15-74;STAGE;HU,1.3 b,1.0 ,1.3 ,1.8 ,1.5 ,1.3 ,1.5 ,1.3 ,1.2 ,1.3 ,1.2 ,1.0 ,1.0 ,0.9 ,0.8 
A;PC_SAL;M;Y15-74;STAGE;IE,: ,0.4 u,: ,: ,: ,: ,: ,: u,0.3 u,0.3 u,0.3 u,0.3 u,0.4 b,0.9 ,0.8 
A;PC_SAL;M;Y15-74;STAGE;IT,0.8 b,0.8 ,1.0 ,1.1 ,1.0 ,1.1 ,1.2 ,1.2 ,1.2 ,1.3 ,1.5 ,1.3 ,1.4 ,0.8 ,0.6 
A;PC_SAL;M;Y15-74;STAGE;LT,: bu,: u,: u,: u,: u,: u,0.9 u,1.0 u,0.9 ,1.0 ,0.4 u,0.3 u,0.3 u,0.4 u,0.3 u
A;PC_SAL;M;Y15-74;STAGE;LU,0.6 bu,1.6 ,2.0 b,1.0 ,1.4 b,1.3 ,1.5 ,0.6 u,0.5 u,0.9 ,1.7 b,1.4 ,1.3 ,1.6 ,: 
A;PC_SAL;M;Y15-74;STAGE;LV,0.8 b,0.9 ,0.6 ,0.3 u,0.5 u,1.1 ,1.1 ,0.8 ,0.6 u,0.8 ,0.9 ,1.0 ,0.4 u,: u,0.4 u
A;PC_SAL;M;Y15-74;STAGE;MT,: bu,: u,0.5 u,0.7 u,0.6 u,0.9 ,1.1 ,1.4 ,1.4 ,1.2 ,1.3 ,1.8 ,1.6 ,3.3 ,2.8 
A;PC_SAL;M;Y15-74;STAGE;NL,4.3 b,4.2 b,4.9 ,5.0 ,4.6 ,5.8 ,6.2 ,6.4 ,6.4 ,6.7 ,4.9 ,4.6 ,5.6 ,5.7 ,5.2 
A;PC_SAL;M;Y15-74;STAGE;PL,2.5 b,2.4 ,2.6 ,2.5 ,2.1 ,2.1 b,3.6 b,2.5 ,2.3 ,2.2 ,2.5 ,2.9 ,3.2 ,3.5 ,3.5 
A;PC_SAL;M;Y15-74;STAGE;PT,1.3 b,1.8 ,1.7 ,1.8 ,1.6 ,1.5 ,1.4 b,1.1 ,1.2 ,1.3 ,1.5 ,1.5 ,1.8 ,1.8 ,1.7 
A;PC_SAL;M;Y15-74;STAGE;RO,0.4 b,: u,: u,: u,: u,: bu,: u,: u,: u,: u,: u,0.3 u,: u,0.2 u,: u
A;PC_SAL;M;Y15-74;STAGE;SE,1.6 b,2.1 ,2.4 ,2.2 ,1.5 ,1.9 ,2.2 ,1.9 ,1.7 ,1.9 ,1.8 ,2.2 ,2.4 ,2.3 b,2.3 
A;PC_SAL;M;Y15-74;STAGE;SI,1.1 b,1.1 ,1.8 ,1.3 ,0.7 u,1.1 ,1.6 ,1.1 ,1.1 ,1.0 ,1.1 ,1.0 ,1.7 ,1.8 ,1.3 
A;PC_SAL;M;Y15-74;STAGE;UK,: ,0.1 ,0.2 b,0.2 b,0.2 ,0.2 ,0.2 ,0.2 ,0.2 ,0.2 ,0.2 ,0.2 ,0.2 ,0.2 ,0.2 
A;PC_SAL;M;Y15-74;TOTAL;AT,9.2 b,9.0 ,8.7 ,8.8 ,9.2 ,9.8 ,9.6 ,9.3 ,9.4 ,9.2 ,9.1 ,8.9 ,9.2 ,8.8 ,8.6 
A;PC_SAL;M;Y15-74;TOTAL;BE,6.8 b,6.9 ,6.8 ,6.6 ,6.5 ,6.8 ,7.7 ,7.1 ,7.3 ,7.7 ,8.4 ,8.4 ,9.4 b,8.4 ,9.6 
A;PC_SAL;M;Y15-74;TOTAL;BG,6.1 b,5.9 ,4.8 ,4.5 b,5.5 ,4.7 b,4.3 b,4.5 ,6.0 ,5.8 ,4.2 ,4.2 ,5.9 ,4.1 ,4.8 
A;PC_SAL;M;Y15-74;TOTAL;CY,9.0 b,7.9 ,7.6 ,8.2 ,7.5 b,7.1 ,7.1 ,9.0 ,10.3 ,13.1 ,13.2 ,11.8 ,11.9 ,10.4 ,9.4 
A;PC_SAL;M;Y15-74;TOTAL;CZ,7.5 b,7.4 ,7.1 ,6.4 ,6.9 ,7.3 ,7.1 b,7.4 ,7.8 ,8.2 ,8.6 ,8.4 ,7.9 ,6.4 ,6.9 
A;PC_SAL;M;Y15-74;TOTAL;DE,14.4 b,14.0 b,14.3 ,14.5 ,14.2 ,14.2 b,14.2 ,13.7 b,13.2 ,13.0 ,13.0 ,13.1 ,12.8 ,12.7 ,12.2 
A;PC_SAL;M;Y15-74;TOTAL;DK,8.4 b,7.9 ,7.8 ,7.6 b,7.8 ,7.9 ,7.8 ,7.6 ,7.7 ,7.7 ,7.7 ,11.5 b,11.2 b,9.4 ,9.8 
A;PC_SAL;M;Y15-74;TOTAL;EE,3.5 b,3.3 ,2.7 ,3.4 ,3.0 ,4.8 ,5.6 ,4.7 ,4.1 ,3.4 ,3.9 ,3.9 ,3.3 ,3.6 ,3.1 
A;PC_SAL;M;Y15-74;TOTAL;EL,10.2 b,9.1 ,9.3 ,10.0 ,10.7 b,11.0 ,10.7 ,8.9 ,9.2 ,11.0 ,11.4 ,10.3 ,9.8 ,9.5 ,10.9 
A;PC_SAL;M;Y15-74;TOTAL;ES,31.8 b,30.6 b,29.2 ,27.5 ,23.0 b,23.3 ,24.2 ,22.1 ,22.7 ,23.9 ,24.9 ,26.2 ,26.3 ,25.1 ,25.7 
A;PC_SAL;M;Y15-74;TOTAL;FI,14.4 b,14.1 ,13.0 b,11.3 ,11.0 ,12.2 ,12.6 ,12.1 ,12.4 ,12.9 ,12.5 ,13.2 ,13.4 ,13.8 ,12.9 
A;PC_SAL;M;Y15-74;TOTAL;FR,13.0 b,14.4 b,14.3 ,14.1 ,13.5 ,14.5 ,14.8 ,14.8 ,14.6 ,15.4 b,15.4 ,16.2 ,17.6 ,15.9 ,16.8 
A;PC_SAL;M;Y15-74;TOTAL;HR,12.4 b,13.1 ,12.6 ,12.1 ,11.1 ,11.7 ,13.1 ,13.2 ,14.8 ,16.7 b,20.5 ,22.0 ,20.7 ,19.4 ,17.0 
A;PC_SAL;M;Y15-74;TOTAL;HU,7.6 b,7.5 ,7.8 ,8.6 ,9.1 ,10.2 ,9.7 ,10.5 ,11.4 ,11.2 ,11.6 ,9.3 ,8.2 ,6.7 ,6.2 
A;PC_SAL;M;Y15-74;TOTAL;IE,2.4 b,6.3 ,7.9 b,8.0 ,8.4 ,9.5 ,10.4 ,10.5 ,10.7 ,9.9 ,9.4 ,8.5 ,8.8 b,9.6 ,9.0 
A;PC_SAL;M;Y15-74;TOTAL;IT,10.5 b,11.1 ,11.1 ,11.5 ,10.8 ,11.3 ,12.2 ,12.9 ,12.4 ,13.1 ,13.6 ,13.5 ,15.0 ,16.5 ,16.7 
A;PC_SAL;M;Y15-74;TOTAL;LT,7.5 b,6.7 ,5.1 ,2.9 u,3.0 ,3.3 ,3.6 ,3.4 ,3.5 ,3.6 ,2.4 ,2.2 ,2.0 ,1.7 ,1.5 
A;PC_SAL;M;Y15-74;TOTAL;LU,4.9 b,5.7 ,6.2 b,5.9 ,6.2 b,6.1 ,6.4 ,7.3 ,5.9 ,7.7 ,9.9 b,8.4 ,8.6 ,9.5 ,9.3 
A;PC_SAL;M;Y15-74;TOTAL;LV,11.3 b,8.8 ,5.5 ,4.8 ,5.9 ,9.3 ,7.9 ,6.2 ,5.3 ,4.2 ,4.6 ,4.7 ,2.2 ,3.3 ,3.9 
A;PC_SAL;M;Y15-74;TOTAL;MT,3.6 b,2.7 ,3.7 ,3.4 ,3.8 ,4.3 ,5.7 ,6.3 ,6.8 ,6.5 ,6.7 ,6.7 ,5.4 ,7.4 ,8.0 
A;PC_SAL;M;Y15-74;TOTAL;NL,14.2 b,14.2 b,15.5 ,15.5 ,16.2 ,16.3 ,16.8 ,18.1 ,19.4 ,20.9 ,19.7 ,19.6 ,20.6 ,20.1 ,19.8 
A;PC_SAL;M;Y15-74;TOTAL;PL,26.5 b,28.5 ,28.4 ,26.3 ,26.3 ,27.4 b,27.5 ,27.4 ,27.3 ,28.6 ,28.0 ,27.3 ,25.7 ,23.6 ,20.7 
A;PC_SAL;M;Y15-74;TOTAL;PT,18.5 b,19.3 ,21.7 ,21.5 ,20.7 ,22.1 ,21.7 b,20.7 ,21.3 ,21.7 ,22.4 ,22.5 ,22.3 ,21.9 ,20.6 
A;PC_SAL;M;Y15-74;TOTAL;RO,2.8 b,2.0 ,1.7 ,1.3 ,1.1 ,1.2 b,1.6 ,1.9 ,1.7 ,1.7 ,1.6 ,1.7 ,1.4 ,1.2 ,1.7 
A;PC_SAL;M;Y15-74;TOTAL;SE,14.2 b,15.4 ,15.0 ,13.4 ,13.0 ,14.5 ,15.0 ,14.3 ,14.7 ,15.5 ,15.5 ,15.1 ,15.2 ,15.2 b,14.9 
A;PC_SAL;M;Y15-74;TOTAL;SI,15.7 b,15.4 ,16.5 ,15.3 ,15.1 ,15.3 ,16.4 ,15.6 ,15.8 ,16.1 ,17.1 ,16.1 ,16.7 ,14.6 ,11.8 
A;PC_SAL;M;Y15-74;TOTAL;SK,5.1 b,5.0 ,4.9 ,4.6 ,4.6 ,5.6 ,6.4 b,6.4 ,6.7 ,9.1 ,9.9 ,9.8 ,9.3 ,7.6 ,7.5 
A;PC_SAL;M;Y15-74;TOTAL;UK,5.2 b,4.8 ,5.1 b,4.2 b,4.6 ,4.7 ,5.4 ,5.5 ,5.0 ,5.2 ,4.9 ,5.1 ,4.8 ,4.5 ,4.2 
A;PC_SAL;M;Y15-74;WANTTMP;AT,: ,0.5 ,0.7 ,2.3 ,2.5 ,2.8 ,2.6 ,2.6 ,3.0 ,2.8 ,2.8 ,2.8 ,3.1 ,2.5 ,2.4 
A;PC_SAL;M;Y15-74;WANTTMP;BE,0.5 b,0.5 ,0.6 ,0.5 ,0.6 ,1.4 ,1.3 ,1.2 ,1.2 ,1.3 ,1.3 ,1.4 ,1.9 b,1.6 ,2.2 
A;PC_SAL;M;Y15-74;WANTTMP;BG,0.4 bu,0.4 u,0.3 u,0.5 bu,: u,: bu,: bu,: u,: u,0.5 u,: u,: u,1.0 ,0.5 u,0.6 u
A;PC_SAL;M;Y15-74;WANTTMP;CY,: bu,: u,0.5 u,: u,: bu,: u,: u,: u,: u,: u,: u,: u,0.3 u,0.4 u,0.5 u
A;PC_SAL;M;Y15-74;WANTTMP;CZ,1.9 b,2.0 ,2.1 ,2.2 ,2.4 ,1.9 ,1.5 b,1.5 ,1.6 ,1.5 ,1.5 ,2.0 ,2.0 ,1.6 ,1.7 
A;PC_SAL;M;Y15-74;WANTTMP;DE,0.3 b,: bu,0.3 ,0.3 ,: u,: bu,: u,0.3 b,0.3 ,0.3 ,0.3 ,0.4 ,0.4 ,0.4 ,0.4 
A;PC_SAL;M;Y15-74;WANTTMP;DK,1.6 b,1.8 ,1.7 ,1.4 b,1.3 ,1.0 ,1.1 ,0.9 ,0.8 ,0.7 ,1.0 ,3.5 b,3.0 b,2.5 ,2.8 
A;PC_SAL;M;Y15-74;WANTTMP;EE,: bu,1.1 u,1.1 ,1.4 ,0.9 u,: u,: u,0.5 u,0.5 u,: u,: u,: u,: u,0.6 u,0.5 u
A;PC_SAL;M;Y15-74;WANTTMP;EL,0.3 b,0.3 ,0.3 ,0.3 ,0.4 b,0.4 ,0.3 ,0.2 u,0.1 u,0.2 u,0.3 ,0.2 u,0.3 ,0.6 ,0.7 
A;PC_SAL;M;Y15-74;WANTTMP;ES,: ,1.7 b,1.9 ,1.4 ,0.8 b,0.7 ,0.8 ,0.7 ,0.8 ,0.6 ,0.7 ,0.7 ,0.7 ,1.1 ,1.3 
A;PC_SAL;M;Y15-74;WANTTMP;FI,4.7 b,4.3 ,4.0 b,3.9 ,2.9 ,3.4 ,3.5 ,3.4 ,3.1 ,3.0 ,3.0 ,3.5 ,3.8 ,4.1 ,3.9 
A;PC_SAL;M;Y15-74;WANTTMP;FR,3.1 b,3.2 b,3.4 ,3.3 ,3.2 ,3.2 ,3.2 ,3.2 ,3.0 ,3.1 b,3.2 ,3.5 ,4.3 ,4.0 ,5.3 
A;PC_SAL;M;Y15-74;WANTTMP;HR,: bu,: u,: u,0.2 u,0.2 u,0.2 u,: u,: c,: c,0.3 bu,0.3 u,1.2 u,1.2 u,1.3 ,1.3 u
A;PC_SAL;M;Y15-74;WANTTMP;HU,0.3 b,1.6 ,1.7 ,1.5 ,1.4 ,1.6 ,1.5 ,1.3 ,1.5 ,1.4 ,1.4 ,0.9 ,0.7 ,0.7 ,1.0 
A;PC_SAL;M;Y15-74;WANTTMP;IE,0.7 b,1.2 ,2.0 b,1.9 ,1.3 ,1.4 ,1.3 ,1.5 ,1.5 ,1.6 ,1.5 ,1.6 ,1.8 b,2.1 ,2.1 
A;PC_SAL;M;Y15-74;WANTTMP;IT,0.8 b,0.8 ,0.8 ,0.7 ,0.5 ,0.5 ,0.4 ,0.5 ,0.4 ,0.3 ,0.3 ,0.3 ,0.3 ,0.3 ,0.3 
A;PC_SAL;M;Y15-74;WANTTMP;LT,: bu,: u,1.0 u,: u,: u,: u,: u,: u,: u,: u,: u,: u,: u,: u,0.3 u
A;PC_SAL;M;Y15-74;WANTTMP;LU,: bu,: u,: bu,: c,0.5 bu,0.6 u,0.7 u,1.0 ,0.6 u,0.9 ,1.0 b,1.2 ,: u,1.1 ,: 
A;PC_SAL;M;Y15-74;WANTTMP;LV,0.9 b,0.9 ,0.8 ,0.7 ,: u,1.0 u,0.8 u,0.6 u,0.8 ,0.8 ,1.2 ,1.1 ,0.3 u,0.9 ,0.9 
A;PC_SAL;M;Y15-74;WANTTMP;MT,0.8 bu,: u,0.7 u,0.7 u,0.9 ,0.6 u,0.9 ,0.9 u,1.3 ,1.4 ,1.1 ,1.0 ,0.9 ,0.9 ,0.9 
A;PC_SAL;M;Y15-74;WANTTMP;NL,1.9 b,2.0 b,2.0 ,2.3 ,2.4 ,2.2 ,2.3 ,2.2 ,2.1 ,2.2 ,2.4 ,2.3 ,2.8 ,3.0 ,3.2 
A;PC_SAL;M;Y15-74;WANTTMP;PL,1.7 b,1.9 ,2.3 ,2.7 ,2.7 ,2.4 b,4.4 b,4.4 ,4.3 ,4.4 ,4.2 ,5.0 ,5.3 ,5.5 ,5.3 
A;PC_SAL;M;Y15-74;WANTTMP;PT,: ,0.8 ,1.0 ,1.1 ,1.3 ,1.1 ,1.1 b,1.0 ,1.0 ,1.0 ,1.1 ,1.1 ,1.4 ,1.5 ,1.4 
A;PC_SAL;M;Y15-74;WANTTMP;RO,: bu,: u,: u,: u,: u,: bu,: u,: u,: u,: u,: u,: u,: u,: u,: u
A;PC_SAL;M;Y15-74;WANTTMP;SE,4.5 b,4.9 ,4.7 ,4.5 ,4.3 ,4.6 ,4.8 ,4.7 ,4.9 ,5.0 ,4.9 ,4.8 ,5.3 ,5.2 b,5.4 
A;PC_SAL;M;Y15-74;WANTTMP;SI,5.7 b,6.0 ,5.7 ,6.7 ,6.5 ,5.9 ,5.2 ,6.2 ,5.6 ,3.7 ,5.2 ,5.1 ,5.7 ,6.6 ,6.1 
A;PC_SAL;M;Y15-74;WANTTMP;SK,0.8 b,1.2 ,1.4 ,1.2 ,0.9 ,0.9 ,0.8 b,0.8 ,0.6 ,0.9 ,1.1 ,2.9 ,1.8 ,1.5 ,2.3 
A;PC_SAL;M;Y15-74;WANTTMP;UK,1.2 b,1.2 ,1.2 b,1.0 b,0.9 ,0.8 ,1.0 ,0.9 ,0.9 ,1.0 ,1.0 ,1.0 ,1.2 ,1.0 ,1.1 
